V160001,leftright,politicalinterest,politicalparticipation,TIPI_extraversion,TIPI_agreeableness,TIPI_conscientiousness,TIPI_emotionalstability,TIPI_openness,age,female,education,question,net_stats,clustering,giant component,disssortativity,k avg,k std,entropy,density
4456,4.0,2.0,0.0,3.0,5.0,7.0,4.5,4.0,77.0,1.0,1,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4457,5.0,2.0,0.0,4.0,5.0,5.5,3.5,6.0,32.0,0.0,3,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4467,0.0,0.0,0.0,5.0,3.5,4.0,5.5,4.0,45.0,1.0,3,V161072_stats,"{'node_count': 3, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0, 'k avg': 0.6666666666666666, 'k std': 0.5773502691896258, 'entropy': 0.6293370420768268, 'density': 0.3333333333333333}",0.0,0.6666666666666666,0.0,0.6666666666666666,0.5773502691896258,0.6293370420768268,0.3333333333333333
4473,0.0,,0.0,,,,,,57.0,0.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4477,1.0,2.0,0.5,4.0,5.0,7.0,4.0,5.5,32.0,1.0,2,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4478,1.0,2.0,0.0,5.0,6.5,6.5,4.5,6.0,52.0,1.0,2,V161072_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",0.0,1.0,0.6666666666666666,1.6,0.8944271909999159,0.6378723516343402,0.4
4479,5.0,,0.0,,,,,,65.0,1.0,1,V161072_stats,"{'node_count': 3, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0, 'k avg': 0.6666666666666666, 'k std': 0.5773502691896258, 'entropy': 0.6293370420768268, 'density': 0.3333333333333333}",0.0,0.6666666666666666,0.0,0.6666666666666666,0.5773502691896258,0.6293370420768268,0.3333333333333333
4480,3.0,2.0,0.0,3.5,4.5,4.5,4.5,4.5,39.0,1.0,2,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4482,3.0,1.0,0.0,3.0,4.5,6.0,3.5,4.0,59.0,0.0,1,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4483,3.0,2.0,0.5,4.0,5.0,6.0,3.0,5.5,69.0,0.0,1,V161072_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",0.0,0.75,1.0,1.0,0.816496580927726,0.8123743703410189,0.3333333333333333
4484,6.0,2.0,0.0,4.5,6.5,7.0,1.5,6.0,69.0,0.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4485,3.0,2.0,0.0,5.0,3.0,3.0,4.0,3.0,18.0,0.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4486,1.0,2.0,0.0,4.5,5.0,3.5,3.5,4.0,69.0,0.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4487,1.0,0.0,1.0,2.5,1.5,2.5,3.5,2.0,26.0,0.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4491,2.0,0.0,0.0,6.5,4.5,3.0,5.5,6.5,75.0,0.0,1,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4496,3.0,0.0,0.0,4.0,4.5,4.0,5.5,4.0,46.0,1.0,1,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4498,6.0,,0.0,,,,,,46.0,0.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4500,3.0,1.0,0.5,4.0,4.5,5.0,5.0,3.5,47.0,0.0,2,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4501,5.0,2.0,0.5,3.5,4.5,4.0,3.5,4.0,40.0,0.0,2,V161072_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
4502,6.0,2.0,0.5,4.0,4.0,4.0,4.0,4.0,37.0,1.0,3,V161072_stats,"{'node_count': 5, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.4, 'disssortativity': 0.4999999999999998, 'k avg': 1.2, 'k std': 0.4472135954999579, 'entropy': 0.3358968393604847, 'density': 0.3}",0.0,0.4,0.4999999999999998,1.2,0.4472135954999579,0.3358968393604847,0.3
4506,2.0,1.0,0.0,5.0,4.0,5.0,3.5,4.0,44.0,0.0,1,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4510,6.0,2.0,0.0,6.5,3.5,6.5,3.0,6.0,43.0,1.0,3,V161072_stats,"{'node_count': 6, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.8333333333333334, 'disssortativity': 0.6666666666666666, 'k avg': 1.3333333333333333, 'k std': 1.0327955589886446, 'entropy': 0.7473956601860515, 'density': 0.26666666666666666}",0.0,0.8333333333333334,0.6666666666666666,1.3333333333333333,1.0327955589886446,0.7473956601860515,0.26666666666666666
4511,0.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,20.0,1.0,1,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4512,0.0,3.0,0.5,4.0,3.5,6.0,3.5,7.0,26.0,0.0,3,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4513,0.0,3.0,0.5,5.5,6.5,7.0,1.5,6.5,59.0,1.0,1,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4514,0.0,,0.0,,,,,,65.0,0.0,3,V161072_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",0.0,1.0,0.6666666666666666,1.6,0.8944271909999159,0.6378723516343402,0.4
4515,6.0,,0.0,,,,,,57.0,1.0,1,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4517,6.0,,0.0,,,,,,23.0,1.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4521,3.0,2.0,0.5,3.5,7.0,6.0,1.0,4.0,47.0,1.0,3,V161072_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",0.0,0.75,1.0,1.0,0.816496580927726,0.8123743703410189,0.3333333333333333
4525,2.0,2.0,0.0,6.5,6.5,5.5,1.5,7.0,41.0,1.0,3,V161072_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",0.0,1.0,1.0,1.5,1.0,0.4393743703526205,0.5
4527,2.0,,0.0,,,,,,19.0,0.0,2,V161072_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
4532,5.0,2.0,0.0,7.0,6.0,5.5,4.0,7.0,48.0,0.0,3,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4533,6.0,2.0,0.0,2.5,5.5,4.5,3.0,2.5,80.0,0.0,1,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4538,4.0,2.0,0.0,2.5,5.5,6.5,2.5,6.5,72.0,0.0,3,V161072_stats,"{'node_count': 5, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 2.0, 'k std': 0.0, 'entropy': 0.0, 'density': 0.5}",0.0,1.0,-1.0,2.0,0.0,0.0,0.5
4539,4.0,1.0,0.0,,,,,,,0.0,1,V161072_stats,"{'node_count': 3, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.6666666666666666, 'disssortativity': 0, 'k avg': 0.6666666666666666, 'k std': 0.5773502691896258, 'entropy': 0.6293370420768268, 'density': 0.3333333333333333}",0.0,0.6666666666666666,0.0,0.6666666666666666,0.5773502691896258,0.6293370420768268,0.3333333333333333
4540,3.0,2.0,0.0,6.0,5.0,7.0,2.0,7.0,29.0,1.0,2,V161072_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
4541,5.0,2.0,0.0,3.5,5.5,6.5,4.5,4.0,68.0,1.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4542,4.0,,0.0,,,,,,55.0,0.0,1,V161072_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",0.0,1.0,0.3333333333333333,1.6,0.5477225575051661,0.45176138477252686,0.4
4547,5.0,2.0,0.0,1.5,6.5,6.5,1.0,2.5,43.0,1.0,3,V161072_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",0.0,1.0,0.3333333333333333,1.6,0.5477225575051661,0.45176138477252686,0.4
4548,6.0,1.0,0.5,4.0,6.0,6.0,4.5,4.0,31.0,1.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4549,2.0,2.0,0.0,4.0,5.5,5.0,2.0,4.5,54.0,0.0,3,V161072_stats,"{'node_count': 7, 'edge_count': 5, 'clustering': 0.0, 'giant component': 0.5714285714285714, 'disssortativity': 0.6666666666666693, 'k avg': 1.4285714285714286, 'k std': 0.5345224838248488, 'entropy': 0.3774812676856106, 'density': 0.23809523809523808}",0.0,0.5714285714285714,0.6666666666666693,1.4285714285714286,0.5345224838248488,0.3774812676856106,0.23809523809523808
4555,6.0,2.0,0.0,3.5,5.0,7.0,4.5,3.5,63.0,1.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4563,6.0,3.0,0.0,6.5,4.0,4.0,1.5,6.5,49.0,0.0,2,V161072_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333341, 'k avg': 1.6666666666666667, 'k std': 0.816496580927726, 'entropy': 0.6084084955066061, 'density': 0.3333333333333333}",0.0,1.0,0.3333333333333341,1.6666666666666667,0.816496580927726,0.6084084955066061,0.3333333333333333
4564,0.0,3.0,0.5,5.5,6.5,6.0,2.5,5.5,65.0,0.0,3,V161072_stats,"{'node_count': 7, 'edge_count': 4, 'clustering': 0.0, 'giant component': 0.42857142857142855, 'disssortativity': 1.0, 'k avg': 1.1428571428571428, 'k std': 0.6900655593423543, 'entropy': 0.528268450675938, 'density': 0.19047619047619047}",0.0,0.42857142857142855,1.0,1.1428571428571428,0.6900655593423543,0.528268450675938,0.19047619047619047
4565,0.0,3.0,1.0,4.0,5.0,6.5,2.5,6.5,33.0,1.0,3,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4567,3.0,2.0,0.5,1.0,7.0,6.0,3.5,6.0,59.0,1.0,2,V161072_stats,"{'node_count': 4, 'edge_count': 4, 'clustering': 0.5833333333333334, 'giant component': 1.0, 'disssortativity': 0.7142857142857143, 'k avg': 2.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.6666666666666666}",0.5833333333333334,1.0,0.7142857142857143,2.0,0.816496580927726,0.8123743703410189,0.6666666666666666
4571,0.0,3.0,0.5,6.5,6.0,6.0,2.0,6.0,65.0,0.0,3,V161072_stats,"{'node_count': 3, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -0.28571428571428475, 'k avg': 2.0, 'k std': 1.0, 'entropy': 1.0862246947178844, 'density': 1.0}",0.0,1.0,-0.28571428571428475,2.0,1.0,1.0862246947178844,1.0
4572,6.0,2.0,0.0,3.0,6.5,6.5,1.5,5.0,56.0,1.0,1,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4575,6.0,2.0,0.0,3.5,5.5,6.0,3.0,4.5,67.0,1.0,3,V161072_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.6666666666666666, 'k avg': 1.6, 'k std': 0.8944271909999159, 'entropy': 0.6378723516343402, 'density': 0.4}",0.0,1.0,0.6666666666666666,1.6,0.8944271909999159,0.6378723516343402,0.4
4576,0.0,2.0,0.0,6.0,6.0,7.0,1.0,6.5,58.0,1.0,3,V161072_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.7391304347826096, 'k avg': 1.6666666666666667, 'k std': 1.2110601416389966, 'entropy': 0.5218811676159854, 'density': 0.3333333333333333}",0.0,1.0,0.7391304347826096,1.6666666666666667,1.2110601416389966,0.5218811676159854,0.3333333333333333
4582,0.0,2.0,0.0,3.0,5.0,2.5,6.0,6.0,26.0,0.0,3,V161072_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
4583,4.0,2.0,0.5,4.5,3.0,5.0,5.0,5.0,40.0,1.0,3,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4587,3.0,1.0,0.0,4.5,6.5,5.0,4.5,3.5,38.0,1.0,3,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4590,6.0,2.0,0.5,5.0,5.5,5.5,3.0,7.0,45.0,1.0,2,V161072_stats,"{'node_count': 6, 'edge_count': 5, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.250000000000004, 'k avg': 1.6666666666666667, 'k std': 0.5163977794943223, 'entropy': 0.38289400293653997, 'density': 0.3333333333333333}",0.0,1.0,0.250000000000004,1.6666666666666667,0.5163977794943223,0.38289400293653997,0.3333333333333333
4593,6.0,1.0,0.5,4.5,5.5,7.0,2.0,5.5,66.0,1.0,2,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4594,4.0,1.0,0.5,4.5,6.0,7.0,1.5,5.5,41.0,1.0,3,V161072_stats,"{'node_count': 5, 'edge_count': 1, 'clustering': 0.0, 'giant component': 0.4, 'disssortativity': 0, 'k avg': 0.4, 'k std': 0.5477225575051662, 'entropy': 0.45176138477252686, 'density': 0.1}",0.0,0.4,0.0,0.4,0.5477225575051662,0.45176138477252686,0.1
4595,3.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,46.0,1.0,2,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4598,1.0,2.0,0.0,3.0,5.0,4.0,4.5,4.5,73.0,1.0,2,V161072_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.4999999999999988, 'k avg': 1.5, 'k std': 0.5773502691896257, 'entropy': 0.5415829135606792, 'density': 0.5}",0.0,1.0,0.4999999999999988,1.5,0.5773502691896257,0.5415829135606792,0.5
4601,1.0,2.0,0.0,3.0,7.0,7.0,1.5,6.5,47.0,1.0,2,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4602,5.0,2.0,0.0,3.0,5.5,6.5,2.0,3.5,69.0,0.0,3,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4605,6.0,2.0,0.0,5.0,4.5,6.0,3.0,5.5,54.0,0.0,3,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4612,6.0,3.0,0.0,5.0,6.5,6.5,4.0,6.0,34.0,1.0,2,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4613,6.0,2.0,0.0,5.0,4.5,6.0,4.0,4.0,73.0,0.0,3,V161072_stats,"{'node_count': 3, 'edge_count': 2, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.3333333333333333, 'k std': 0.5773502691896257, 'entropy': 0.6293370420768268, 'density': 0.6666666666666666}",0.0,1.0,1.0,1.3333333333333333,0.5773502691896257,0.6293370420768268,0.6666666666666666
4616,1.0,,0.0,,,,,,33.0,0.0,3,V161072_stats,"{'node_count': 2, 'edge_count': 1, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': -1, 'k avg': 1.0, 'k std': 0.0, 'entropy': 0.0, 'density': 1.0}",0.0,1.0,-1.0,1.0,0.0,0.0,1.0
4620,4.0,2.0,0.0,6.5,5.0,7.0,1.5,5.0,44.0,0.0,3,V161072_stats,"{'node_count': 5, 'edge_count': 3, 'clustering': 0.0, 'giant component': 0.8, 'disssortativity': 1.0, 'k avg': 1.2, 'k std': 1.0954451150103324, 'entropy': 0.6378723516343402, 'density': 0.3}",0.0,0.8,1.0,1.2,1.0954451150103324,0.6378723516343402,0.3
4622,4.0,1.0,0.0,2.5,4.5,6.0,4.0,4.0,61.0,0.0,2,V161072_stats,"{'node_count': 4, 'edge_count': 3, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 1.0, 'k avg': 1.5, 'k std': 1.0, 'entropy': 0.4393743703526205, 'density': 0.5}",0.0,1.0,1.0,1.5,1.0,0.4393743703526205,0.5
4625,4.0,2.0,0.5,1.5,4.0,5.5,3.5,5.5,60.0,1.0,3,V161072_stats,"{'node_count': 5, 'edge_count': 4, 'clustering': 0.0, 'giant component': 1.0, 'disssortativity': 0.3333333333333333, 'k avg': 1.6, 'k std': 0.5477225575051661, 'entropy': 0.45176138477252686, 'density': 0.4}",0.0,1.0,0.3333333333333333,1.6,0.5477225575051661,0.45176138477252686,0.4
4626,6.0,3.0,0.0,5.0,5.0,7.0,3.0,6.0,58.0,0.0,1,V161072_stats,"{'node_count': 4, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.75, 'disssortativity': 1.0, 'k avg': 1.0, 'k std': 0.816496580927726, 'entropy': 0.8123743703410189, 'density': 0.3333333333333333}",0.0,0.75,1.0,1.0,0.816496580927726,0.8123743703410189,0.3333333333333333
4630,1.0,1.0,0.0,3.5,5.5,6.5,3.0,4.0,61.0,1.0,2,V161072_stats,"{'node_count': 5, 'edge_count': 2, 'clustering': 0.0, 'giant component': 0.4, 'disssortativity': 0, 'k avg': 0.8, 'k std': 0.4472135954999579, 'entropy': 0.3358968393604847, 'density': 0.2}",0.0,0.4,0.0,0.8,0.4472135954999579,0.3358968393604847,0.2
